Program Name,University Name,Location
Architecture (Research),Royal College of Art,"London, England"
Computing (Research),Canterbury Christ Church University,"Canterbury, England"
Computing (Research),Canterbury Christ Church University,"Canterbury, England"
Film Studies (Research),Canterbury Christ Church University,"Canterbury, England"
Film Studies (Research),Canterbury Christ Church University,"Canterbury, England"
Media and Cultural Studies (Research),Canterbury Christ Church University,"Canterbury, England"
Media and Cultural Studies (Research),Canterbury Christ Church University,"Canterbury, England"
"Business Informatics, Systems and Accounting (Research)",University of Reading,"Reading (England), England"
"Business Informatics, Systems and Accounting (Research)",University of Reading,"Reading (England), England"
German Studies,McGill University,"Montreal, Canada"
Sociology,University of Manitoba,"Winnipeg, Canada"
Clinical & Health Psychology (Research),The University of Edinburgh,"Edinburgh, Scotland"
Accounting by Published Work (P052524) (Research),University of Westminster,"London, England"
Development Studies (Research),University of Greenwich,"London, England"
Development Studies (Research),University of Greenwich,"London, England"
Human Resource Management (Research),University of Strathclyde,"Glasgow, Scotland"
Anatomy and Cell Biology,McGill University,"Montreal, Canada"
Institute for Diplomacy and International Governance (Research),Loughborough University,"Loughborough, England"
School and Clinical Child Psychology (Ph.D.),University of Toronto,"Toronto, Canada"
English (Research),University of Leeds,"Leeds, England"
"Informatics: ICSA: Computer Architecture, Compilation and System software, Networks and Communication (Research)",The University of Edinburgh,"Edinburgh, Scotland"
Computing (Research),Robert Gordon University,"Aberdeen, Scotland"
Architecture by Design (Research),The University of Edinburgh,"Edinburgh, Scotland"
Mathematics and Statistics,University of Regina,"Regina, Canada"
Leadership and Development by Published Work (P052556) (Research),University of Westminster,"London, England"
Project Management by Published Work (P052540) (Research),University of Westminster,"London, England"
Biochemistry,University of Regina,"Regina, Canada"
Leadership and Development by Published Work (P052556) (Research),University of Westminster,"London, England"
Project Management by Published Work (P052540) (Research),University of Westminster,"London, England"
Speech and Language Therapy (Research),University of Strathclyde,"Glasgow, Scotland"
Mathematical Genomics and Medicine (Research),University of Cambridge,"Cambridge (England), England"
Theatre & Performance Studies,York University,"Toronto, Canada"
Towards Internet of Robotic Things (Research),Cranfield University,"Cranfield, England"
Pharmacy (Entry-to-Practice),The University of British Columbia,"Vancouver, Canada"
Computer Science,University of Regina,"Regina, Canada"
Biology (Research),"National University of Ireland, Maynooth","Leinster, Ireland"
Biology (Research),"National University of Ireland, Maynooth","Leinster, Ireland"
Finance by Published Work (P052528) (Research),University of Westminster,"London, England"
Higher Education (Ed.D.),University of Toronto,"Toronto, Canada"
Built Environment Specialisms (Research),University of Bolton,"Bolton, England"
Built Environment Specialisms (Research),University of Bolton,"Bolton, England"
Muslim Cultures (Research),Islamic College for Advanced Studies,"London, England"
Musical Composition (Research),The University of Edinburgh,"Edinburgh, Scotland"
"Sociology, Philosophy and Anthropology (Research)",University of Exeter,"Exeter, England"
Dentistry (Research),The University of Edinburgh,"Edinburgh, Scotland"
Bioresource Engineering,McGill University,"Montreal, Canada"
History,Bangor University,"Bangor, Wales"
Philosophy (Research),"National University of Ireland, Maynooth","Leinster, Ireland"
Philosophy (Research),"National University of Ireland, Maynooth","Leinster, Ireland"
Creative Music Practice (Research),The University of Edinburgh,"Edinburgh, Scotland"
Business Information Management by Published Work (P052532) (Research),University of Westminster,"London, England"
Bioinformatics and Systems Biology (Research),University College Dublin - UCD,"Dublin, Ireland"
Bioinformatics and Systems Biology (Research),University College Dublin - UCD,"Dublin, Ireland"
Law (Research),Robert Gordon University,"Aberdeen, Scotland"
Law (Research),Robert Gordon University,"Aberdeen, Scotland"
Physiology,McGill University,"Montreal, Canada"
Russian (Research),The University of Edinburgh,"Edinburgh, Scotland"
Rehabilitation Science,McGill University,"Montreal, Canada"
Computer Science,University of Ottawa,"Ottawa, Canada"
Modern Languages (Research),University of Exeter,"Exeter, England"
Biomedical Engineering,Dalhousie University,"Halifax, Canada"
Biomedical Engineering,Dalhousie University,"Halifax, Canada"
Biological Science (MRC Laboratory of Molecular Biology) (Research),University of Cambridge,"Cambridge (England), England"
Biological Science (MRC Laboratory of Molecular Biology) (Research),University of Cambridge,"Cambridge (England), England"
Cell Physiology and Pharmacology/Molecular and Cell Biology (Research),University of Leicester,"Leicester, England"
Physics (Research),University of Cambridge,"Cambridge (England), England"
Geography (Research),Loughborough University,"Loughborough, England"
Geography (Research),Loughborough University,"Loughborough, England"
Leisure and Sport Specialisms (Research),University of Bolton,"Bolton, England"
Leisure and Sport Specialisms (Research),University of Bolton,"Bolton, England"
Management Sciences,University of Waterloo,"Waterloo (Ontario, Canada), Canada"
Advanced Fault Diagnosis for Aircraft Fuel System (Research),Cranfield University,"Cranfield, England"
"Cultural, Literary and Postcolonial Studies (Research)",SOAS University of London,"London, England"
"Cultural, Literary and Postcolonial Studies (Research)",SOAS University of London,"London, England"
Institute for Design Innovation (Research),Loughborough University,"Loughborough, England"
MD Program,Northern Ontario School of Medicine,"Thunder Bay, Canada"
Dentistry,The University of British Columbia,"Vancouver, Canada"
Cultural Studies (Research),The University of Edinburgh,"Edinburgh, Scotland"
Computer Science,Western University,"London, England"
Artificial Intelligence (Research),Heriot-Watt University,"Edinburgh, Scotland"
Artificial Intelligence (Research),Heriot-Watt University,"Edinburgh, Scotland"
Health in Social Science (Research),The University of Edinburgh,"Edinburgh, Scotland"
Human Sciences (Research),London South Bank University,"London, England"
Human Sciences (Research),London South Bank University,"London, England"
Human Sciences (Research),London South Bank University,"London, England"
Medieval Studies (Research),"National University of Ireland, Galway","Galway, Ireland"
Health Research (Research),University of Hertfordshire,"Hatfield, England"
Medical Informatics (Research),The University of Edinburgh,"Edinburgh, Scotland"
Reproductive Health (Research),The University of Edinburgh,"Edinburgh, Scotland"
Chemistry,University of Saskatchewan,"Saskatoon, Canada"
Sociology (Research),"National University of Ireland, Maynooth","Leinster, Ireland"
Sociology (Research),"National University of Ireland, Maynooth","Leinster, Ireland"
Architecture,McGill University,"Montreal, Canada"
Art (Research),The University of Edinburgh,"Edinburgh, Scotland"
Industrial and Manufacturing Systems Engineering,University of Windsor,"Windsor, Canada"
Japanese (Research),The University of Edinburgh,"Edinburgh, Scotland"
Extreme Learning to Handle Big Data (Research),Cranfield University,"Cranfield, England"
Psychosocial Studies (Research),"Birkbeck, University of London","London, England"
Psychosocial Studies (Research),"Birkbeck, University of London","London, England"
History of Design (Research),Royal College of Art,"London, England"
History of Design (Research),Royal College of Art,"London, England"
Architecture and Civil Engineering (Research),University of Bath,"Bath, England"
English Studies (Research),University of Hertfordshire,"Hatfield, England"
Dentistry,University of Alberta,"Edmonton, Canada"
International Development (Research),The University of Edinburgh,"Edinburgh, Scotland"
Mathematics,Western University,"London, England"
